연도,날짜,시간,경기,TV,라디오,구장,비고
2018,05.23,18:30,넥센2vs13SK,SPO-T,,문학,-
2018,05.23,18:30,롯데4vs6삼성,MS-T,T-RKNN-RDM-RPM-R,대구,-
2018,05.23,18:30,KT9vs8KIA,SPO-2T,KBC-R,광주,-
2018,05.23,18:30,두산3vs5한화,KN-T,TJ-RTM-RDK-R,대전,-
2018,05.24,18:30,NC0vs4LG,SS-T,KNN-R,잠실,-
2018,05.24,18:30,넥센1vs3SK,SPO-T,,문학,-
2018,05.24,18:30,롯데2vs9삼성,MS-T,T-RKNN-RDM-RPM-R,대구,-
2018,05.24,18:30,KT13vs1KIA,SPO-2T,KBC-R,광주,-
2018,05.24,18:30,두산7vs1한화,KN-T,TJ-RTM-RDK-R,대전,-
2018,05.25,18:30,KIA14vs2NC,SPO-2T,KNN-RGM-R,마산,-
2018,05.25,18:30,삼성6vs1두산,SS-T,T-R,잠실,-
2018,05.25,18:30,한화1vs5SK,MS-T,,문학,-
2018,05.25,18:30,LG7vs13KT,SPO-T,,수원,-
2018,05.25,18:30,롯데2vs13넥센,KN-T,KNN-RPM-R,고척,-
2018,05.26,17:00,KIA0vs5NC,SPO-2T,KNN-RGM-R,마산,-
2018,05.26,17:00,삼성1vs6두산,SS-T,T-R,잠실,-
2018,05.26,17:00,한화2vs7SK,MS-T,,문학,-
2018,05.26,17:00,LG5vs0KT,SPO-T,,수원,-
2018,05.26,17:00,롯데2vs3넥센,KN-T,S-RKNN-RPM-R,고척,-
2018,05.27,14:00,KIA12vs1NC,SPO-2T,KNN-RGM-R,마산,-
2018,05.27,14:00,삼성2vs8두산,SS-T,T-R,잠실,-
2018,05.27,14:00,한화7vs5SK,MS-T,,문학,-
2018,05.27,14:00,LG7vs8KT,SPO-T,,수원,-
2018,05.27,14:00,롯데6vs4넥센,KN-T,KNN-RPM-R,고척,-
2018,05.29,18:30,SKvs두산,KN-T,,잠실,우천취소
2018,05.29,18:30,LG5vs3롯데,,KNN-RPM-R,사직,-
2018,05.29,18:30,KT14vs4삼성,SS-T,T-RDM-R,대구,-
2018,05.29,18:30,넥센12vs8KIA,SPO-TG-CMB,KBC-R,광주,-
2018,05.29,18:30,NC2vs7한화,MS-TD-CMB,TJ-RKNN-RTM-RDK-R,대전,-
2018,05.30,18:30,SK3vs11두산,KN-T,,잠실,-
2018,05.30,18:30,LG15vs5롯데,,KNN-RPM-R,사직,-
2018,05.30,18:30,KT3vs4삼성,SS-T,T-RDM-R,대구,-
2018,05.30,18:30,넥센6vs1KIA,SPO-TG-CMB,KBC-R,광주,-
2018,05.30,18:30,NC4vs10한화,MS-TD-CMB,TJ-RKNN-RTM-RDK-R,대전,-
2018,05.31,18:30,SK4vs6두산,KN-T,,잠실,-
2018,05.31,18:30,LG11vs10롯데,,KNN-RPM-R,사직,-
2018,05.31,18:30,KT0vs6삼성,SS-T,T-R,대구,-
2018,05.31,18:30,넥센0vs5KIA,SPO-TG-CMB,KBC-R,광주,-
2018,05.31,18:30,NC5vs4한화,MS-TD-CMB,TJ-RKNN-RTM-RDK-R,대전,-
2018,06.01,18:30,삼성5vs3NC,MS-T,T-RKNN-RGM-R,마산,-
2018,06.01,18:30,넥센1vs3LG,KN-T,,잠실,-
2018,06.01,18:30,KT1vs8SK,SS-T,,문학,-
2018,06.01,18:30,한화13vs6롯데,,KNN-RPM-R,사직,-
2018,06.01,18:30,두산5vs3KIA,SPO-TG-CMB,KBC-R,광주,-
2018,06.02,17:00,삼성6vs4NC,MS-T,T-RKNN-RGM-R,마산,-
2018,06.02,17:00,넥센6vs10LG,KN-T,,잠실,-
2018,06.02,17:00,KT1vs6SK,SS-T,,문학,-
2018,06.02,17:00,한화3vs2롯데,,KNN-RPM-R,사직,-
2018,06.02,17:00,두산10vs0KIA,SPO-TG-CMB,KBC-R,광주,-
2018,06.03,17:00,삼성8vs7NC,MS-T,T-RKNN-RGM-R,마산,-
2018,06.03,17:00,넥센0vs8LG,KN-T,,잠실,-
2018,06.03,17:00,KT6vs3SK,SS-T,,문학,-
2018,06.03,17:00,한화0vs6롯데,,KNN-RPM-R,사직,-
2018,06.03,17:00,두산11vs12KIA,SPO-TG-CMB,KBC-R,광주,-
2018,06.05,18:30,롯데12vs6NC,SPO-2T,KNN-RPM-R,마산,-
2018,06.05,18:30,한화3vs7LG,SPO-T,,잠실,-
2018,06.05,18:30,삼성2vs6SK,MS-T,T-R,문학,-
2018,06.05,18:30,KIA11vs2KT,SS-T,,수원,-
2018,06.05,18:30,두산6vs13넥센,KN-T,,고척,-
2018,06.06,14:00,한화5vs1LG,S-T,,잠실,-
2018,06.06,14:00,KIA5vs2KT,M-T,,수원,-
2018,06.06,14:00,두산7vs3넥센,K-2T,,고척,-
2018,06.06,17:00,롯데10vs5NC,SS-TSPO-T,KNN-RPM-RGM-R,마산,-
2018,06.06,17:00,삼성2vs7SK,KN-TMS-TSPO-2T,T-R,문학,-
2018,06.07,18:30,롯데4vs5NC,SPO-2T,KNN-RPM-RGM-R,마산,-
2018,06.07,18:30,한화5vs6LG,SPO-T,,잠실,-
2018,06.07,18:30,삼성6vs2SK,MS-T,T-R,문학,-
2018,06.07,18:30,KIA2vs1KT,SS-T,,수원,-
2018,06.07,18:30,두산3vs0넥센,KN-T,,고척,-
2018,06.08,18:30,NC1vs6두산,MS-T,KNN-R,잠실,-
2018,06.08,18:30,KIA6vs9롯데,SS-T,KNN-RPM-R,사직,-
2018,06.08,18:30,LG9vs5삼성,SPO-2T,T-RDM-R,대구,-
2018,06.08,18:30,넥센11vs5KT,KN-T,,수원,-
2018,06.08,18:30,SK5vs7한화,SPO-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,06.09,17:00,NC0vs3두산,MS-T,KNN-R,잠실,-
2018,06.09,17:00,KIA7vs5롯데,SS-T,KNN-RPM-R,사직,-
2018,06.09,17:00,LG6vs0삼성,SPO-2T,T-R,대구,-
2018,06.09,17:00,넥센2vs5KT,KN-T,,수원,-
2018,06.09,17:00,SK4vs2한화,SPO-TD-CMB,TJ-R,대전,-
2018,06.10,17:00,NC3vs6두산,MS-T,KNN-R,잠실,-
2018,06.10,17:00,KIAvs롯데,SS-T,KNN-RPM-R,사직,우천취소
2018,06.10,17:00,LG3vs12삼성,SPO-2T,T-R,대구,-
2018,06.10,17:00,넥센6vs1KT,KN-T,,수원,-
2018,06.10,17:00,SK3vs4한화,SPO-TD-CMB,TJ-R,대전,-
2018,06.12,18:30,LG4vs8NC,MS-T,KNN-RGM-R,마산,-
2018,06.12,18:30,KT2vs3두산,SPO-2T,,잠실,-
2018,06.12,18:30,삼성4vs2롯데,SS-T,T-RKNN-RPM-R,사직,-
2018,06.12,18:30,SK0vs4KIA,KN-TG-CMB,KBC-R,광주,-
2018,06.12,18:30,한화6vs2넥센,SPO-T,,고척,-
2018,06.13,18:30,LG3vs6NC,MS-T,KNN-R,마산,-
2018,06.13,18:30,KT4vs6두산,SPO-2T,,잠실,-
2018,06.13,18:30,삼성9vs10롯데,SS-T,T-RKNN-RPM-R,사직,-
2018,06.13,18:30,SK5vs4KIA,KN-TG-CMB,KBC-R,광주,-
2018,06.13,18:30,한화2vs4넥센,SPO-T,,고척,-
2018,06.14,18:30,LG7vs11NC,MS-T,KNN-RGM-R,마산,-
2018,06.14,18:30,KT8vs9두산,SPO-2T,,잠실,-
2018,06.14,18:30,삼성11vs9롯데,SS-T,T-RKNN-RPM-R,사직,-
2018,06.14,18:30,SK9vs2KIA,KN-TG-CMB,KBC-R,광주,-
2018,06.14,18:30,한화9vs8넥센,SPO-T,,고척,-
2018,06.15,18:30,KT4vs5NC,MS-T,KNN-RGM-R,마산,-
2018,06.15,18:30,KIA3vs4LG,KN-T,,잠실,-
2018,06.15,18:30,롯데14vs6SK,SPO-T,KNN-RPM-R,문학,-
2018,06.15,18:30,삼성2vs9넥센,SPO-2T,T-R,고척,-
2018,06.15,18:30,두산13vs4한화,SS-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,06.16,17:00,KT1vs5NC,MS-T,KNN-RGM-R,마산,-
2018,06.16,17:00,KIA3vs4LG,KN-T,,잠실,-
2018,06.16,17:00,롯데9vs3SK,SPO-T,KNN-RPM-R,문학,-
2018,06.16,17:00,삼성1vs9넥센,SPO-2T,S-RT-R,고척,-
2018,06.16,17:00,두산8vs3한화,SS-TD-CMB,TJ-R,대전,-
2018,06.17,17:00,KT5vs4NC,MS-T,KNN-RGM-R,마산,-
2018,06.17,17:00,KIA6vs9LG,KN-T,,잠실,-
2018,06.17,17:00,롯데13vs7SK,SPO-T,KNN-RPM-R,문학,-
2018,06.17,17:00,삼성8vs12넥센,SPO-2T,T-R,고척,-
2018,06.17,17:00,두산6vs11한화,SS-TD-CMB,TJ-R,대전,-
2018,06.19,18:30,넥센6vs5두산,,,잠실,-
2018,06.19,18:30,SK6vs6삼성,SPO-T,T-R,대구,-
2018,06.19,18:30,롯데9vs7KT,SS-T,KNN-RPM-R,수원,-
2018,06.19,18:30,NCvsKIA,MS-TG-CMB,KNN-RKBC-R,광주,우천취소
2018,06.19,18:30,LG4vs0한화,KN-TD-CMB,TJ-R,청주,-
2018,06.20,18:30,넥센8vs5두산,,,잠실,-
2018,06.20,18:30,SK4vs6삼성,SPO-T,T-RDM-R,대구,-
2018,06.20,18:30,롯데11vs4KT,SS-T,KNN-RPM-R,수원,-
2018,06.20,18:30,NC5vs6KIA,MS-TG-CMB,KNN-RKBC-R,광주,-
2018,06.20,18:30,LG7vs11한화,KN-TD-CMB,TJ-R,청주,-
2018,06.21,18:30,넥센3vs9두산,,,잠실,-
2018,06.21,18:30,SK5vs1삼성,SPO-T,T-RDM-R,대구,-
2018,06.21,18:30,롯데5vs5KT,SS-T,KNN-RPM-R,수원,-
2018,06.21,18:30,NC7vs4KIA,MS-TG-CMB,KNN-RKBC-R,광주,-
2018,06.21,18:30,LG6vs9한화,KN-TD-CMB,TJ-R,청주,-
2018,06.22,18:30,한화5vs0NC,KN-T,KNN-RGM-R,마산,-
2018,06.22,18:30,롯데1vs2LG,SS-T,KNN-RPM-R,잠실,-
2018,06.22,18:30,두산14vs16삼성,SPO-T,T-R,대구,-
2018,06.22,18:30,SK13vs9KT,,,수원,-
2018,06.22,18:30,KIA8vs5넥센,MS-T,,고척,-
2018,06.23,17:00,한화8vs1NC,KN-T,KNN-RGM-R,마산,-
2018,06.23,17:00,롯데8vs18LG,SS-T,KNN-RPM-R,잠실,-
2018,06.23,17:00,두산11vs4삼성,SPO-T,T-R,대구,-
2018,06.23,17:00,SK7vs4KT,,,수원,-
2018,06.23,17:00,KIA4vs9넥센,MS-T,,고척,-
2018,06.24,17:00,한화5vs3NC,KN-T,KNN-RGM-R,마산,-
2018,06.24,17:00,롯데2vs2LG,SS-T,KNN-RPM-R,잠실,-
2018,06.24,17:00,두산12vs7삼성,SPO-T,T-R,대구,-
2018,06.24,17:00,SK0vs4KT,,,수원,-
2018,06.24,17:00,KIA14vs10넥센,MS-T,,고척,-
2018,06.26,18:30,두산4vs5NC,SS-T,KNN-RGM-R,마산,-
2018,06.26,18:30,KTvsLG,SPO-T,,잠실,우천취소
2018,06.26,18:30,KIAvsSK,SPO-2T,,문학,우천취소
2018,06.26,18:30,넥센9vs3롯데,KN-T,KNN-RPM-R,사직,-
2018,06.26,18:30,삼성13vs2한화,MS-TD-CMB,T-RTJ-RTM-RDK-R,대전,-
2018,06.27,18:30,두산6vs3NC,SS-T,KNN-RGM-R,마산,-
2018,06.27,18:30,KT2vs7LG,SPO-T,,잠실,-
2018,06.27,18:30,KIA2vs3SK,SPO-2T,,문학,-
2018,06.27,18:30,넥센8vs9롯데,KN-T,KNN-RPM-R,사직,-
2018,06.27,18:30,삼성0vs4한화,MS-TD-CMB,T-RTJ-RTM-RDK-R,대전,-
2018,06.28,18:30,두산9vs0NC,SS-T,KNN-RGM-R,마산,-
2018,06.28,18:30,KTvsLG,SPO-T,,잠실,우천취소
2018,06.28,18:30,KIAvsSK,SPO-2T,,문학,우천취소
2018,06.28,18:30,넥센6vs8롯데,KN-T,KNN-RPM-R,사직,-
2018,06.28,18:30,삼성3vs8한화,MS-TD-CMB,T-RTJ-RTM-RDK-R,대전,-
2018,06.29,18:30,KIA7vs4두산,SPO-2T,,잠실,-
2018,06.29,18:30,LG1vs10SK,SS-T,,문학,-
2018,06.29,18:30,넥센8vs7삼성,KN-T,T-RDM-R,대구,-
2018,06.29,18:30,NC3vs7KT,SPO-T,KNN-R,수원,-
2018,06.29,18:30,롯데2vs5한화,MS-TD-CMB,TJ-RKNN-RTM-RPM-R,대전,-
2018,06.30,17:00,KIA2vs12두산,SPO-2T,,잠실,-
2018,06.30,17:00,LG3vs6SK,SS-T,,문학,-
2018,06.30,17:00,넥센vs삼성,KN-T,T-R,대구,우천취소
2018,06.30,17:00,NC0vs1KT,SPO-T,KNN-R,수원,-
2018,06.30,17:00,롯데5vs6한화,MS-TD-CMB,TJ-RKNN-RPM-R,대전,-
2018,07.01,18:00,KIAvs두산,SPO-2T,,잠실,우천취소
2018,07.01,18:00,LGvsSK,SS-T,,문학,우천취소
2018,07.01,18:00,넥센3vs1삼성,KN-T,T-R,대구,-
2018,07.01,18:00,NCvsKT,SPO-T,KNN-R,수원,우천취소
2018,07.01,18:00,롯데vs한화,MS-TD-CMB,TJ-RKNN-RPM-R,대전,우천취소
2018,07.03,18:30,NC13vs6LG,KN-T,KNN-R,잠실,-
2018,07.03,18:30,두산vs롯데,SPO-2T,KNN-RPM-R,사직,우천취소
2018,07.03,18:30,삼성vsKT,MS-T,T-R,수원,그라운드사정
2018,07.03,18:30,한화2vs9KIA,SPO-TG-CMB,KBC-R,광주,-
2018,07.03,18:30,SK9vs3넥센,SS-T,,고척,-
2018,07.04,18:30,NC3vs13LG,KN-T,KNN-R,잠실,-
2018,07.04,18:30,두산7vs4롯데,SPO-2T,KNN-RPM-R,사직,-
2018,07.04,18:30,삼성5vs6KT,MS-T,T-R,수원,-
2018,07.04,18:30,한화4vs6KIA,SPO-TG-CMB,KBC-R,광주,-
2018,07.04,18:30,SK6vs7넥센,SS-T,,고척,-
2018,07.05,18:30,NC5vs3LG,KN-T,KNN-R,잠실,-
2018,07.05,18:30,두산9vs2롯데,SPO-2T,KNN-RPM-R,사직,-
2018,07.05,18:30,삼성2vs2KT,MS-T,T-R,수원,-
2018,07.05,18:30,한화8vs2KIA,SPO-TG-CMB,KBC-R,광주,-
2018,07.05,18:30,SK2vs3넥센,SS-T,,고척,-
2018,07.06,18:30,삼성6vs13두산,MS-T,T-R,잠실,-
2018,07.06,18:30,한화0vs6SK,SPO-2T,,문학,-
2018,07.06,18:30,KT9vs11롯데,KN-T,KNN-RPM-R,사직,-
2018,07.06,18:30,LG4vs13KIA,SPO-TG-CMB,KBC-R,광주,-
2018,07.06,18:30,NC2vs6넥센,SS-T,KNN-R,고척,-
2018,07.07,18:00,삼성3vs8두산,MS-T,T-R,잠실,-
2018,07.07,18:00,한화4vs5SK,SPO-2T,,문학,-
2018,07.07,18:00,KT9vs1롯데,KN-T,KNN-RPM-R,사직,-
2018,07.07,18:00,LG13vs10KIA,SPO-TG-CMB,KBC-R,광주,-
2018,07.07,18:00,NC4vs6넥센,SS-T,KNN-R,고척,-
2018,07.08,18:00,삼성11vs1두산,MS-T,T-R,잠실,-
2018,07.08,18:00,한화5vs2SK,SPO-2T,,문학,-
2018,07.08,18:00,KT5vs10롯데,KN-T,KNN-RPM-R,사직,-
2018,07.08,18:00,LG8vs1KIA,SPO-TG-CMB,KBC-R,광주,-
2018,07.08,18:00,NC2vs1넥센,SS-T,KNN-R,고척,-
2018,07.10,18:30,KIA6vs8NC,SS-T,KNN-RGM-R,마산,-
2018,07.10,18:30,SK10vs3LG,SPO-T,,잠실,-
2018,07.10,18:30,두산1vs9KT,SPO-2T,,수원,-
2018,07.10,18:30,넥센1vs4한화,KN-TD-CMB,TJ-RTM-R,대전,-
2018,07.10,18:30,롯데3vs6삼성,MS-T,T-RKNN-RPM-R,포항,-
2018,07.11,18:30,KIA1vs5NC,SS-T,KNN-RGM-R,마산,-
2018,07.11,18:30,SK1vs3LG,SPO-T,,잠실,-
2018,07.11,18:30,두산6vs0KT,SPO-2T,,수원,-
2018,07.11,18:30,넥센22vs8한화,KN-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,07.11,18:30,롯데2vs4삼성,MS-T,T-RKNN-RPM-R,포항,-
2018,07.12,18:30,KIA3vs4NC,SS-T,KNN-RGM-R,마산,-
2018,07.12,18:30,SK7vs4LG,SPO-T,,잠실,-
2018,07.12,18:30,두산4vs11KT,SPO-2T,,수원,-
2018,07.12,18:30,넥센1vs4한화,KN-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,07.12,18:30,롯데4vs8삼성,MS-T,T-RKNN-RPM-R,포항,-
2018,07.17,18:30,롯데12vs6두산,SPO-2T,KNN-RPM-R,잠실,-
2018,07.17,18:30,NC4vs10SK,KN-T,KNN-R,문학,-
2018,07.17,18:30,한화8vs1KT,SPO-T,,수원,-
2018,07.17,18:30,삼성3vs6KIA,SS-T,T-RKBC-R,광주,-
2018,07.17,18:30,LG9vs3넥센,MS-T,,고척,-
2018,07.18,18:30,롯데4vs5두산,SPO-2T,KNN-RPM-R,잠실,-
2018,07.18,18:30,NC4vs3SK,KN-T,KNN-R,문학,-
2018,07.18,18:30,한화2vs4KT,SPO-T,,수원,-
2018,07.18,18:30,삼성7vs1KIA,SS-T,T-RKBC-R,광주,-
2018,07.18,18:30,LG8vs7넥센,MS-T,,고척,-
2018,07.19,18:30,롯데1vs7두산,SPO-2T,KNN-RPM-R,잠실,-
2018,07.19,18:30,NC0vs3SK,KN-T,KNN-R,문학,-
2018,07.19,18:30,한화7vs8KT,SPO-T,,수원,-
2018,07.19,18:30,삼성6vs2KIA,SS-T,T-RKBC-R,광주,-
2018,07.19,18:30,LG8vs3넥센,MS-T,,고척,-
2018,07.20,18:30,넥센8vs10NC,KN-T,KNN-RGM-R,마산,-
2018,07.20,18:30,두산5vs4LG,MS-T,,잠실,-
2018,07.20,18:30,SK6vs2롯데,SPO-2T,KNN-RPM-R,사직,-
2018,07.20,18:30,한화1vs0삼성,SS-T,T-RDM-R,대구,-
2018,07.20,18:30,KT4vs6KIA,SPO-T,KBC-R,광주,-
2018,07.21,18:00,넥센6vs3NC,KN-T,KNN-RGM-R,마산,-
2018,07.21,18:00,두산17vs10LG,MS-T,,잠실,-
2018,07.21,18:00,SK4vs3롯데,SPO-2T,KNN-RPM-R,사직,-
2018,07.21,18:00,한화3vs4삼성,SS-T,T-R,대구,-
2018,07.21,18:00,KT2vs8KIA,SPO-T,KBC-R,광주,-
2018,07.22,18:00,넥센6vs3NC,KN-T,KNN-RGM-R,마산,-
2018,07.22,18:00,두산6vs1LG,MS-T,,잠실,-
2018,07.22,18:00,SK4vs12롯데,SPO-2T,KNN-RPM-R,사직,-
2018,07.22,18:00,한화4vs5삼성,SS-T,T-R,대구,-
2018,07.22,18:00,KT6vs5KIA,SPO-T,KBC-R,광주,-
2018,07.24,18:30,삼성11vs1LG,SS-T,T-R,잠실,-
2018,07.24,18:30,두산1vs3SK,,,문학,-
2018,07.24,18:30,NC3vs2롯데,SPO-T,KNN-RPM-R,사직,-
2018,07.24,18:30,KT9vs6넥센,MS-T,,고척,-
2018,07.24,18:30,KIA0vs5한화,KN-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,07.25,18:30,삼성1vs0LG,SS-T,T-R,잠실,-
2018,07.25,18:30,두산5vs11SK,,,문학,-
2018,07.25,18:30,NC9vs6롯데,SPO-T,KNN-RPM-R,사직,-
2018,07.25,18:30,KT3vs7넥센,MS-T,,고척,-
2018,07.25,18:30,KIA11vs3한화,KN-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,07.26,18:30,삼성5vs7LG,SS-T,T-R,잠실,-
2018,07.26,18:30,두산3vs8SK,,,문학,-
2018,07.26,18:30,NC1vs13롯데,SPO-T,KNN-RPM-R,사직,-
2018,07.26,18:30,KT7vs4넥센,MS-T,,고척,-
2018,07.26,18:30,KIA3vs6한화,KN-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,07.27,18:30,SK0vs1NC,MS-T,KNN-RGM-R,마산,-
2018,07.27,18:30,한화16vs7두산,SS-T,,잠실,-
2018,07.27,18:30,KIA10vs11삼성,KN-T,T-RDM-R,대구,-
2018,07.27,18:30,LG7vs9KT,,,수원,-
2018,07.27,18:30,롯데9vs2넥센,SPO-T,KNN-RPM-R,고척,-
2018,07.28,18:00,SK7vs3NC,MS-T,KNN-RGM-R,마산,-
2018,07.28,18:00,한화6vs13두산,SS-T,,잠실,-
2018,07.28,18:00,KIA2vs3삼성,KN-T,T-R,대구,-
2018,07.28,18:00,LG10vs11KT,,,수원,-
2018,07.28,18:00,롯데11vs7넥센,SPO-T,S-RKNN-RPM-R,고척,-
2018,07.29,18:00,SK3vs4NC,MS-T,KNN-RGM-R,마산,-
2018,07.29,18:00,한화1vs3두산,SS-T,,잠실,-
2018,07.29,18:00,KIA1vs13삼성,KN-T,T-R,대구,-
2018,07.29,18:00,LG7vs4KT,,,수원,-
2018,07.29,18:00,롯데4vs3넥센,SPO-T,KNN-RPM-R,고척,-
2018,07.31,18:30,LG2vs6두산,KN-T,,잠실,-
2018,07.31,18:30,넥센3vs1SK,SPO-T,,문학,-
2018,07.31,18:30,NC4vs4삼성,SS-T,T-RKNN-RDM-R,대구,-
2018,07.31,18:30,롯데1vs4KIA,SPO-2TG-CMB,KNN-RPM-RKBC-R,광주,-
2018,07.31,18:30,KT5vs4한화,MS-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,08.01,18:30,LG8vs14두산,KN-T,,잠실,-
2018,08.01,18:30,넥센8vs14SK,SPO-T,,문학,-
2018,08.01,18:30,NC9vs5삼성,SS-T,T-RKNN-RDM-R,대구,-
2018,08.01,18:30,롯데1vs8KIA,SPO-2TG-CMB,KNN-RPM-RKBC-R,광주,-
2018,08.01,18:30,KT3vs4한화,MS-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,08.02,18:30,LG5vs6두산,KN-T,,잠실,-
2018,08.02,18:30,넥센4vs3SK,SPO-T,,문학,-
2018,08.02,18:30,NC2vs3삼성,SS-T,T-RKNN-R,대구,-
2018,08.02,18:30,롯데9vs6KIA,SPO-2TG-CMB,KNN-RPM-RKBC-R,광주,-
2018,08.02,18:30,KT3vs5한화,MS-TD-CMB,TJ-RTM-RDK-R,대전,-
2018,08.04,18:00,SK9vs2LG,KN-T,,잠실,-
2018,08.04,18:00,삼성4vs5롯데,MS-T,T-RKNN-RPM-R,사직,-
2018,08.04,18:00,넥센3vs1KT,SS-T,,수원,-
2018,08.04,18:00,두산5vs13KIA,SPO-TG-CMB,KBC-R,광주,-
2018,08.04,18:00,NC7vs5한화,SPO-2TD-CMB,TJ-RKNN-R,대전,-
2018,08.05,18:00,SK12vs3LG,KN-T,,잠실,-
2018,08.05,18:00,삼성8vs2롯데,MS-T,T-RKNN-RPM-R,사직,-
2018,08.05,18:00,넥센20vs2KT,SS-T,,수원,-
2018,08.05,18:00,두산3vs6KIA,SPO-TG-CMB,KBC-R,광주,-
2018,08.05,18:00,NC10vs8한화,SPO-2TD-CMB,TJ-RKNN-R,대전,-
2018,08.07,18:30,KT12vs10NC,SPO-2T,KNN-RGM-R,마산,-
2018,08.07,18:30,한화4vs6두산,MS-T,,잠실,-
2018,08.07,18:30,삼성10vs8SK,SPO-T,T-R,문학,-
2018,08.07,18:30,KIA1vs9넥센,KN-T,,고척,-
2018,08.07,18:30,LG3vs4롯데,SS-T,KNN-RPM-R,울산,-
2018,08.08,18:30,KT3vs7NC,SPO-2T,KNN-RGM-R,마산,-
2018,08.08,18:30,한화8vs2두산,MS-T,,잠실,-
2018,08.08,18:30,삼성0vs12SK,SPO-T,T-R,문학,-
2018,08.08,18:30,KIA6vs7넥센,KN-T,,고척,-
2018,08.08,18:30,LG1vs2롯데,SS-T,KNN-RPM-R,울산,-
2018,08.09,18:30,SK3vs6NC,SPO-2T,KNN-RGM-R,마산,-
2018,08.09,18:30,삼성9vs6LG,SS-T,T-R,잠실,-
2018,08.09,18:30,두산4vs2KT,SPO-T,,수원,-
2018,08.09,18:30,롯데11vs4KIA,MS-TG-CMB,KNN-RPM-RKBC-R,광주,-
2018,08.09,18:30,넥센16vs5한화,KN-T,TJ-R,청주,-
2018,08.10,18:30,SK12vs8NC,SPO-2T,KNN-RGM-R,마산,-
2018,08.10,18:30,삼성10vs12LG,SS-T,T-R,잠실,-
2018,08.10,18:30,두산1vs7KT,SPO-T,,수원,-
2018,08.10,18:30,롯데vsKIA,MS-TG-CMB,KNN-RPM-RKBC-R,광주,우천취소
2018,08.10,18:30,넥센9vs4한화,KN-T,TJ-R,청주,-
2018,08.11,18:00,롯데2vs5두산,SPO-T,KNN-RPM-R,잠실,-
2018,08.11,18:00,KIA18vs4SK,KN-T,,문학,-
2018,08.11,18:00,NC7vs1삼성,SS-T,T-RKNN-R,대구,-
2018,08.11,18:00,LG8vs13넥센,SPO-2T,,고척,-
2018,08.11,18:00,KT3vs5한화,MS-TD-CMB,TJ-R,대전,-
2018,08.12,18:00,롯데12vs11두산,SPO-T,KNN-RPM-R,잠실,-
2018,08.12,18:00,KIA21vs8SK,KN-T,,문학,-
2018,08.12,18:00,NC2vs9삼성,SS-T,T-RKNN-R,대구,-
2018,08.12,18:00,LG3vs11넥센,SPO-2T,,고척,-
2018,08.12,18:00,KT4vs5한화,MS-TD-CMB,TJ-R,대전,-
2018,08.14,18:30,SK3vs6두산,SPO-T,,잠실,-
2018,08.14,18:30,한화4vs9롯데,MS-T,KNN-RPM-R,사직,-
2018,08.14,18:30,넥센11vs10삼성,SS-T,T-R,대구,-
2018,08.14,18:30,NC0vs10KT,SPO-2T,KNN-R,수원,-
2018,08.14,18:30,LG8vs14KIA,KN-TG-CMB,KBC-R,광주,-
2018,08.15,18:00,SK12vs2두산,SPO-T,,잠실,-
2018,08.15,18:00,한화vs롯데,MS-T,KNN-RPM-R,사직,우천취소
2018,08.15,18:00,넥센3vs2삼성,SS-T,T-R,대구,-
2018,08.15,18:00,NC13vs9KT,SPO-2T,KNN-R,수원,-
2018,08.15,18:00,LG13vs4KIA,KN-TG-CMB,KBC-R,광주,-
2018,08.16,18:30,넥센2vs8두산,SPO-2T,,잠실,-
2018,08.16,18:30,LG14vs3SK,SPO-T,,문학,-
2018,08.16,18:30,KIA6vs8롯데,SS-T,KNN-RPM-R,사직,-
2018,08.16,18:30,한화2vs5삼성,KN-T,T-R,대구,-
2018,08.16,18:30,NC3vs5KT,MS-T,KNN-R,수원,-
2018,09.04,18:30,삼성5vs3NC,KN-T,T-RKNN-RGM-R,마산,-
2018,09.04,18:30,KIA10vs5두산,,,잠실,-
2018,09.04,18:30,넥센7vs3SK,SS-T,,문학,-
2018,09.04,18:30,LG3vs4KT,SPO-T,,수원,-
2018,09.04,18:30,롯데4vs6한화,MS-TD-CMB,TJ-RKNN-RTM-RPM-R,대전,-
2018,09.05,18:30,삼성5vs3NC,KN-T,T-RKNN-RGM-R,마산,-
2018,09.05,18:30,KIA1vs14두산,,,잠실,-
2018,09.05,18:30,넥센11vs12SK,SS-T,,문학,-
2018,09.05,18:30,LG4vs3KT,SPO-T,,수원,-
2018,09.05,18:30,롯데5vs11한화,MS-TD-CMB,TJ-RKNN-RTM-RPM-R,대전,-
2018,09.06,18:30,NC3vs6LG,SPO-T,KNN-R,잠실,-
2018,09.06,18:30,두산6vs2삼성,KN-T,T-R,대구,-
2018,09.06,18:30,한화9vs2KT,SPO-2T,,수원,-
2018,09.06,18:30,넥센2vs7KIA,MS-TG-CMB,KBC-R,광주,-
