GAME_DATE,STADIUM,HOME_SCORE,AWAY_SCORE,IS_RAINED_OUT,HOME_TEAM_NAME,AWAY_TEAM_NAME
2001-09-12 15:00:00,시민,11,6,N,삼성,KIA
2001-09-12 18:20:00,시민,4,3,N,삼성,KIA
2001-09-12 18:30:00,인천,8,4,N,SK,롯데
2001-09-12 18:30:00,잠실,0,7,N,두산,한화
2001-09-12 18:30:00,수원,2,5,N,현대,LG
2001-09-13 18:30:00,시민,7,9,N,삼성,KIA
2001-09-13 18:30:00,인천,5,0,N,SK,롯데
2001-09-13 18:30:00,수원,3,3,N,현대,LG
2001-09-14 18:30:00,잠실,3,1,N,LG,두산
2001-09-14 18:30:00,대전,1,4,N,한화,롯데
2001-09-15 14:00:00,대전,4,2,N,한화,롯데
2001-09-15 14:00:00,무등,2,9,N,KIA,현대
2001-09-15 14:00:00,시민,12,4,N,삼성,SK
2001-09-15 14:00:00,잠실,2,5,N,LG,두산
2001-09-15 16:50:00,시민,2,7,N,삼성,SK
2001-09-15 17:00:00,무등,3,6,N,KIA,현대
2001-09-15 17:50:00,잠실,5,12,N,LG,두산
2001-09-16 14:00:00,무등,6,2,N,KIA,현대
2001-09-16 14:00:00,시민,2,4,N,삼성,SK
2001-09-16 14:00:00,잠실,1,2,N,LG,두산
2001-09-16 14:00:00,대전,6,4,N,한화,롯데
2001-09-18 18:30:00,마산,4,3,N,롯데,삼성
2001-09-18 18:30:00,잠실,6,5,N,LG,SK
2001-09-18 18:30:00,수원,3,6,N,현대,두산
2001-09-18 18:30:00,대전,6,14,N,한화,KIA
2001-09-19 15:00:00,수원,15,7,N,현대,두산
2001-09-19 18:30:00,수원,7,9,N,현대,두산
2001-09-19 18:30:00,마산,6,2,N,롯데,삼성
2001-09-19 18:30:00,잠실,2,6,N,LG,SK
2001-09-19 18:30:00,대전,2,11,N,한화,KIA
2001-09-02 18:30:00,마산,3,10,N,롯데,삼성
2001-09-02 18:30:00,잠실,0,4,N,LG,SK
2001-09-02 18:30:00,수원,3,2,N,현대,두산
2001-09-22 14:00:00,군산,3,5,N,KIA,LG
2001-09-22 17:00:00,인천,4,0,N,SK,현대
2001-09-22 17:00:00,시민,4,6,N,삼성,한화
2001-09-22 17:00:00,잠실,1,8,N,두산,롯데
2001-09-23 14:00:00,인천,8,3,N,SK,현대
2001-09-23 14:00:00,시민,2,6,N,삼성,한화
2001-09-23 14:00:00,군산,0,1,N,KIA,LG
2001-09-23 14:00:00,잠실,0,4,N,두산,롯데
2001-09-25 18:30:00,인천,0,2,N,SK,한화
2001-09-25 18:30:00,잠실,0,2,N,두산,KIA
2001-09-25 18:30:00,사직,1,3,N,롯데,삼성
2001-09-26 18:30:00,인천,3,2,N,SK,한화
2001-09-26 18:30:00,시민,4,11,N,삼성,LG
2001-09-26 18:30:00,잠실,10,5,N,두산,현대
2001-09-27 18:30:00,시민,3,10,N,삼성,LG
2001-09-27 18:30:00,대전,16,4,N,한화,현대
2001-09-28 18:30:00,시민,7,0,N,삼성,LG
2001-09-28 18:30:00,대전,7,2,N,한화,현대
2001-09-29 17:00:00,사직,6,2,N,롯데,두산
2001-09-29 17:00:00,대전,4,3,N,한화,삼성
2001-10-01 14:00:00,무등,19,5,N,KIA,두산
2001-10-02 14:00:00,무등,3,8,N,KIA,한화
2001-10-02 14:00:00,사직,3,5,N,롯데,LG
2001-10-02 14:00:00,수원,2,5,N,현대,SK
2001-10-03 14:00:00,무등,5,4,N,KIA,한화
2001-10-03 14:00:00,잠실,8,10,N,두산,삼성
2001-10-03 14:00:00,사직,2,3,N,롯데,LG
2001-10-03 14:00:00,수원,6,4,N,현대,SK
2001-10-04 18:30:00,잠실,3,2,N,LG,한화
2002-04-05 14:00:00,시민,11,5,N,삼성,LG
2002-04-05 14:00:00,잠실,1,4,N,두산,KIA
2002-04-05 14:00:00,수원,3,2,N,현대,SK
2002-04-05 14:00:00,대전,7,0,N,한화,롯데
2002-04-06 17:00:00,시민,5,9,N,삼성,LG
2002-04-07 14:00:00,시민,11,4,N,삼성,LG
2002-04-07 14:00:00,잠실,0,1,N,두산,KIA
2002-04-07 14:00:00,수원,5,1,N,현대,SK
2002-04-07 14:00:00,대전,2,5,N,한화,롯데
2002-04-07 17:00:00,잠실,3,4,N,두산,KIA
2002-04-07 17:00:00,수원,2,3,N,현대,SK
2002-04-07 17:50:00,대전,7,5,N,한화,롯데
2002-04-09 18:30:00,무등,13,9,N,KIA,현대
2002-04-09 18:30:00,잠실,3,5,N,LG,두산
2002-04-09 18:30:00,사직,8,6,N,롯데,삼성
2002-04-09 18:40:00,문학,5,6,N,SK,한화
2002-04-01 18:30:00,무등,4,10,N,KIA,현대
2002-04-01 18:30:00,잠실,2,1,N,LG,두산
2002-04-01 18:30:00,문학,6,6,N,SK,한화
2002-04-01 18:30:00,사직,6,5,N,롯데,삼성
2002-04-11 18:30:00,무등,9,9,N,KIA,현대
2002-04-11 18:30:00,잠실,3,7,N,LG,두산
2002-04-11 18:30:00,문학,2,6,N,SK,한화
2002-04-11 18:30:00,사직,4,5,N,롯데,삼성
2002-04-12 18:30:00,시민,9,5,N,삼성,한화
2002-04-12 18:30:00,무등,2,7,N,KIA,SK
2002-04-12 18:30:00,사직,3,9,N,롯데,두산
2002-04-13 14:00:00,잠실,0,2,N,LG,현대
2002-04-13 17:00:00,시민,5,15,N,삼성,한화
2002-04-13 17:00:00,무등,5,4,N,KIA,SK
2002-04-13 17:00:00,사직,6,5,N,롯데,두산
2002-04-13 17:40:00,잠실,1,2,N,LG,현대
2002-04-14 14:00:00,시민,2,7,N,삼성,한화
2002-04-14 14:00:00,무등,5,0,N,KIA,SK
2002-04-14 14:00:00,잠실,0,1,N,LG,현대
2002-04-14 14:00:00,사직,5,8,N,롯데,두산
2002-04-16 18:30:00,잠실,3,5,N,두산,삼성
2002-04-16 18:30:00,문학,8,2,N,SK,LG
2002-04-16 18:30:00,수원,14,1,N,현대,롯데
2002-04-16 18:30:00,대전,1,5,N,한화,KIA
2002-04-17 18:20:00,문학,2,5,N,SK,LG
2002-04-17 18:30:00,잠실,3,8,N,두산,삼성
2002-04-17 18:30:00,수원,6,1,N,현대,롯데
2002-04-17 18:30:00,대전,1,7,N,한화,KIA
2002-04-18 18:30:00,잠실,2,7,N,두산,삼성
2002-04-18 18:30:00,문학,5,9,N,SK,LG
2002-04-18 18:30:00,수원,5,5,N,현대,롯데
2002-04-18 18:30:00,대전,5,2,N,한화,KIA
2002-04-19 18:30:00,잠실,3,1,N,두산,LG
2002-04-19 18:30:00,문학,6,4,N,SK,삼성
2002-04-19 18:30:00,사직,1,4,N,롯데,KIA
2002-04-19 18:30:00,수원,3,3,N,현대,한화
2002-04-02 17:00:00,잠실,4,6,N,두산,LG
2002-04-02 17:00:00,문학,3,6,N,SK,삼성
2002-04-02 17:00:00,사직,10,11,N,롯데,KIA
2002-04-02 17:00:00,수원,3,8,N,현대,한화
2002-04-21 14:00:00,잠실,6,3,N,두산,LG
2002-04-21 14:00:00,문학,4,3,N,SK,삼성
2002-04-21 14:00:00,사직,1,7,N,롯데,KIA
2002-04-21 14:00:00,수원,7,3,N,현대,한화
2002-04-23 18:30:00,무등,6,3,N,KIA,두산
2002-04-23 18:30:00,잠실,2,3,N,LG,롯데
2002-04-23 18:30:00,청주,13,3,N,한화,SK
2002-04-24 15:00:00,시민,5,0,N,삼성,현대
2002-04-24 18:00:00,시민,1,2,N,삼성,현대
2002-04-24 18:30:00,무등,2,2,N,KIA,두산
2002-04-24 18:30:00,잠실,2,1,N,LG,롯데
2002-04-24 18:30:00,청주,7,15,N,한화,SK
2002-04-25 18:30:00,시민,4,3,N,삼성,현대
2002-04-25 18:30:00,무등,5,6,N,KIA,두산
2002-04-25 18:30:00,잠실,3,2,N,LG,롯데
2002-04-25 18:30:00,청주,4,7,N,한화,SK
2002-04-26 18:30:00,무등,7,6,N,KIA,삼성
2002-04-26 18:30:00,잠실,2,6,N,두산,현대
2002-04-26 18:30:00,문학,0,2,N,SK,롯데
2002-04-26 18:30:00,대전,5,8,N,한화,LG
2002-04-27 17:00:00,무등,8,9,N,KIA,삼성
2002-04-27 17:00:00,잠실,3,0,N,두산,현대
2002-04-27 17:00:00,대전,14,6,N,한화,LG
2002-04-28 14:00:00,무등,0,9,N,KIA,삼성
2002-04-28 14:00:00,잠실,4,2,N,두산,현대
2002-04-28 14:00:00,대전,6,10,N,한화,LG
2002-04-28 14:00:00,문학,4,2,N,SK,롯데
2002-04-28 16:40:00,문학,2,1,N,SK,롯데
2002-04-03 18:30:00,잠실,4,2,N,LG,SK
2002-05-01 14:00:00,수원,5,2,N,현대,KIA
2002-05-01 15:00:00,시민,5,8,N,삼성,두산
2002-05-01 15:00:00,사직,1,6,N,롯데,한화
2002-05-01 17:50:00,사직,11,1,N,롯데,한화
2002-05-01 18:20:00,시민,3,4,N,삼성,두산
2002-05-01 18:30:00,잠실,6,2,N,LG,SK
2002-05-02 15:00:00,수원,9,6,N,현대,KIA
2002-05-02 18:20:00,수원,4,13,N,현대,KIA
2002-05-02 18:30:00,시민,14,2,N,삼성,두산
2002-05-02 18:30:00,잠실,3,2,N,LG,SK
2002-05-02 18:30:00,사직,4,3,N,롯데,한화
2002-05-03 18:30:00,잠실,4,3,N,LG,한화
2002-05-03 18:30:00,문학,7,4,N,SK,두산
2002-05-03 18:30:00,수원,0,5,N,현대,삼성
2002-05-04 14:00:00,잠실,2,3,N,LG,한화
2002-05-04 14:00:00,무등,4,3,N,KIA,롯데
2002-05-04 17:00:00,문학,3,6,N,SK,두산
2002-05-04 17:00:00,수원,3,4,N,현대,삼성
2002-05-04 17:10:00,무등,4,1,N,KIA,롯데
2002-05-05 14:00:00,무등,11,12,N,KIA,롯데
2002-05-05 14:00:00,잠실,2,5,N,LG,한화
2002-05-05 14:00:00,문학,2,4,N,SK,두산
2002-05-05 14:00:00,수원,8,9,N,현대,삼성
2002-05-07 18:30:00,시민,15,3,N,삼성,SK
2002-05-08 15:00:00,잠실,3,2,N,두산,롯데
2002-05-08 15:00:00,청주,1,6,N,한화,현대
2002-05-08 17:50:00,청주,6,3,N,한화,현대
2002-05-08 18:10:00,잠실,2,5,N,두산,롯데
2002-05-08 18:30:00,시민,2,0,N,삼성,SK
2002-05-09 15:00:00,무등,5,4,N,KIA,LG
2002-05-09 18:20:00,무등,5,4,N,KIA,LG
2002-05-09 18:30:00,시민,5,7,N,삼성,SK
2002-05-09 18:30:00,잠실,2,5,N,두산,롯데
2002-05-09 18:30:00,청주,7,10,N,한화,현대
2002-05-01 18:30:00,마산,5,2,N,롯데,현대
2002-05-01 18:30:00,잠실,5,0,N,LG,삼성
2002-05-01 18:30:00,문학,2,0,N,SK,KIA
2002-05-01 18:30:00,대전,3,1,N,한화,두산
2002-05-11 17:00:00,마산,8,2,N,롯데,현대
2002-05-11 17:00:00,잠실,2,3,N,LG,삼성
2002-05-11 17:00:00,문학,7,0,N,SK,KIA
2002-05-11 17:00:00,대전,4,3,N,한화,두산
2002-05-12 14:00:00,마산,6,10,N,롯데,현대
2002-05-12 14:00:00,잠실,3,10,N,LG,삼성
2002-05-12 14:00:00,문학,8,3,N,SK,KIA
2002-05-12 14:00:00,대전,11,9,N,한화,두산
2002-05-14 18:30:00,시민,1,3,N,삼성,롯데
2002-05-14 18:30:00,잠실,7,1,N,두산,SK
2002-05-14 18:30:00,수원,0,6,N,현대,LG
2002-05-14 18:40:00,무등,5,4,N,KIA,한화
2002-05-16 15:00:00,시민,13,4,N,삼성,롯데
2002-05-16 18:10:00,시민,6,2,N,삼성,롯데
2002-05-17 18:20:00,수원,3,10,N,현대,두산
2002-05-17 18:30:00,마산,0,7,N,롯데,SK
2002-05-17 18:30:00,잠실,2,3,N,LG,KIA
2002-05-18 14:00:00,잠실,3,4,N,LG,KIA
2002-05-18 17:00:00,수원,4,6,N,현대,두산
2002-05-19 14:00:00,잠실,2,9,N,LG,KIA
2002-05-19 14:00:00,수원,4,5,N,현대,두산
2002-05-19 14:00:00,대전,15,3,N,한화,삼성
2002-05-19 16:50:00,대전,1,10,N,한화,삼성
2002-05-21 18:20:00,문학,3,2,N,SK,현대
2002-05-21 18:30:00,마산,3,11,N,롯데,LG
2002-05-21 18:30:00,무등,0,6,N,KIA,삼성
2002-05-21 18:30:00,잠실,7,3,N,두산,한화
2002-05-22 18:30:00,마산,4,2,N,롯데,LG
2002-05-22 18:30:00,무등,5,8,N,KIA,삼성
2002-05-22 18:30:00,잠실,10,2,N,두산,한화
2002-05-22 18:30:00,문학,8,3,N,SK,현대
2002-05-23 18:20:00,문학,4,7,N,SK,현대
2002-05-23 18:30:00,마산,9,13,N,롯데,LG
2002-05-23 18:30:00,무등,3,6,N,KIA,삼성
2002-05-23 18:30:00,잠실,6,2,N,두산,한화
2002-05-24 18:20:00,수원,4,0,N,현대,롯데
2002-05-24 18:30:00,시민,12,9,N,삼성,LG
2002-05-24 18:30:00,잠실,1,3,N,두산,KIA
2002-05-24 18:30:00,문학,3,10,N,SK,한화
2002-05-25 13:00:00,시민,5,1,N,삼성,LG
2002-05-25 17:00:00,잠실,3,8,N,두산,KIA
2002-05-25 17:00:00,문학,7,6,N,SK,한화
2002-05-25 17:00:00,수원,4,1,N,현대,롯데
2002-05-26 14:00:00,시민,0,1,N,삼성,LG
2002-05-26 14:00:00,잠실,3,4,N,두산,KIA
2002-05-26 14:00:00,문학,7,2,N,SK,한화
2002-05-26 14:00:00,수원,0,5,N,현대,롯데
2002-05-28 18:30:00,시민,1,6,N,삼성,SK
2002-05-28 18:30:00,잠실,4,4,N,LG,현대
2002-05-28 18:30:00,대전,2,1,N,한화,KIA
2002-05-28 18:40:00,마산,2,3,N,롯데,두산
2002-05-29 18:30:00,마산,1,4,N,롯데,두산
2002-05-29 18:30:00,시민,5,13,N,삼성,SK
2002-05-29 18:30:00,잠실,3,8,N,LG,현대
2002-05-29 18:30:00,대전,0,8,N,한화,KIA
2002-05-03 18:20:00,마산,0,9,N,롯데,두산
2002-05-03 18:30:00,시민,9,6,N,삼성,SK
2002-05-03 18:30:00,잠실,6,5,N,LG,현대
2002-05-03 18:30:00,대전,6,2,N,한화,KIA
2002-06-01 18:20:00,수원,2,7,N,현대,삼성
2002-06-01 18:30:00,마산,5,0,N,롯데,한화
2002-06-01 18:30:00,무등,3,2,N,KIA,SK
2002-06-01 18:30:00,잠실,1,7,N,LG,두산
2002-06-02 18:30:00,마산,1,5,N,롯데,한화
2002-06-02 18:30:00,무등,7,4,N,KIA,SK
2002-06-02 18:30:00,잠실,3,2,N,LG,두산
2002-06-02 18:30:00,수원,7,5,N,현대,삼성
2002-06-05 18:30:00,시민,10,5,N,삼성,한화
2002-06-05 18:30:00,무등,5,4,N,KIA,LG
2002-06-05 18:30:00,인천,2,1,N,SK,롯데
2002-06-05 18:30:00,잠실,8,2,N,두산,현대
2002-06-06 15:00:00,무등,3,8,N,KIA,LG
2002-06-06 18:30:00,무등,3,3,N,KIA,LG
2002-06-06 18:30:00,시민,7,5,N,삼성,한화
2002-06-06 18:30:00,인천,16,11,N,SK,롯데
2002-06-06 18:30:00,잠실,3,2,N,두산,현대
2002-06-07 18:30:00,인천,4,6,N,SK,현대
2002-06-07 18:30:00,시민,5,2,N,삼성,KIA
2002-06-07 18:30:00,잠실,2,1,N,LG,롯데
2002-06-07 18:30:00,대전,2,6,N,한화,두산
2002-06-08 18:30:00,인천,3,11,N,SK,현대
2002-06-08 18:30:00,시민,4,9,N,삼성,KIA
2002-06-08 18:30:00,잠실,5,1,N,LG,롯데
2002-06-08 18:30:00,대전,3,5,N,한화,두산
2002-06-09 18:30:00,인천,9,10,N,SK,현대
2002-06-09 18:30:00,시민,3,6,N,삼성,KIA
2002-06-09 18:30:00,잠실,9,3,N,LG,롯데
2002-06-09 18:30:00,대전,1,5,N,한화,두산
2002-06-11 18:20:00,수원,0,2,N,현대,한화
2002-06-11 18:30:00,무등,6,5,N,KIA,두산
2002-06-11 18:30:00,잠실,8,1,N,LG,SK
2002-06-11 18:30:00,사직,3,7,N,롯데,삼성
2002-06-12 18:30:00,무등,6,5,N,KIA,두산
2002-06-12 18:30:00,사직,3,7,N,롯데,삼성
2002-06-13 14:50:00,수원,8,7,N,현대,한화
2002-06-13 15:00:00,잠실,2,2,N,LG,SK
2002-06-13 18:00:00,수원,7,1,N,현대,한화
2002-06-13 18:30:00,무등,10,9,N,KIA,두산
2002-06-13 18:30:00,사직,3,8,N,롯데,삼성
2002-06-13 19:20:00,잠실,13,8,N,LG,SK
2002-06-15 18:30:00,시민,4,3,N,삼성,SK
2002-06-15 18:30:00,잠실,7,6,N,두산,롯데
2002-06-15 18:30:00,수원,1,13,N,현대,KIA
2002-06-15 18:30:00,청주,6,8,N,한화,LG
2002-06-16 13:00:00,수원,6,2,N,현대,KIA
2002-06-16 18:30:00,시민,1,4,N,삼성,SK
2002-06-16 18:30:00,잠실,4,3,N,두산,롯데
2002-06-16 18:30:00,청주,4,6,N,한화,LG
2002-06-19 18:30:00,무등,3,2,N,KIA,한화
2002-06-19 18:30:00,잠실,7,3,N,두산,삼성
2002-06-19 18:30:00,문학,4,8,N,SK,LG
2002-06-19 18:30:00,사직,0,2,N,롯데,현대
2002-06-02 18:30:00,무등,5,4,N,KIA,한화
2002-06-02 18:30:00,잠실,7,6,N,두산,삼성
2002-06-02 18:30:00,문학,9,4,N,SK,LG
2002-06-02 18:30:00,사직,6,9,N,롯데,현대
2002-06-21 18:20:00,수원,11,1,N,현대,두산
2002-06-21 18:30:00,시민,9,4,N,삼성,롯데
2002-06-21 18:30:00,잠실,4,10,N,LG,KIA
2002-06-21 18:30:00,대전,4,15,N,한화,SK
2002-06-23 18:20:00,수원,6,11,N,현대,두산
2002-06-23 18:30:00,시민,4,2,N,삼성,롯데
2002-06-23 18:30:00,잠실,3,7,N,LG,KIA
2002-06-23 18:30:00,대전,9,1,N,한화,SK
2002-06-26 18:20:00,수원,10,5,N,현대,SK
2002-06-26 18:30:00,시민,3,13,N,삼성,KIA
2002-06-26 18:30:00,잠실,6,1,N,두산,한화
2002-06-26 18:30:00,사직,0,7,N,롯데,LG
2002-06-27 18:20:00,수원,0,5,N,현대,SK
2002-06-27 18:30:00,시민,3,2,N,삼성,KIA
2002-06-27 18:30:00,잠실,13,4,N,두산,한화
2002-06-27 18:30:00,사직,5,2,N,롯데,LG
2002-06-28 18:20:00,문학,3,3,N,SK,두산
2002-06-28 18:30:00,무등,6,5,N,KIA,롯데
2002-06-28 18:30:00,잠실,5,2,N,LG,삼성
2002-06-28 18:30:00,대전,8,5,N,한화,현대
2002-06-03 18:20:00,문학,8,6,N,SK,두산
2002-06-03 18:30:00,무등,2,5,N,KIA,롯데
2002-06-03 18:30:00,잠실,8,4,N,LG,삼성
2002-07-02 18:30:00,무등,7,6,N,KIA,현대
2002-07-02 18:30:00,시민,3,4,N,삼성,두산
2002-07-02 18:30:00,잠실,9,8,N,LG,한화
2002-07-03 14:50:00,사직,1,3,N,롯데,SK
2002-07-03 18:00:00,사직,1,2,N,롯데,SK
2002-07-03 18:30:00,시민,4,8,N,삼성,두산
2002-07-03 18:30:00,잠실,3,9,N,LG,한화
2002-07-04 15:00:00,무등,11,10,N,KIA,현대
2002-07-04 18:20:00,시민,0,7,N,삼성,두산
2002-07-04 18:30:00,잠실,4,6,N,LG,한화
2002-07-04 18:30:00,사직,1,4,N,롯데,SK
2002-07-04 18:50:00,무등,5,8,N,KIA,현대
2002-07-07 15:00:00,잠실,1,2,N,두산,SK
2002-07-07 15:00:00,사직,4,10,N,롯데,KIA
2002-07-07 15:00:00,대전,5,4,N,한화,삼성
2002-07-07 18:20:00,사직,2,7,N,롯데,KIA
2002-07-07 18:30:00,대전,5,5,N,한화,삼성
2002-07-07 18:30:00,수원,1,8,N,현대,LG
2002-07-07 18:40:00,잠실,8,2,N,두산,SK
2002-07-09 18:20:00,수원,7,6,N,현대,삼성
2002-07-09 18:30:00,잠실,1,2,N,두산,LG
2002-07-09 18:30:00,문학,6,7,N,SK,KIA
2002-07-09 18:30:00,대전,1,7,N,한화,롯데
2002-07-01 18:20:00,수원,7,12,N,현대,삼성
2002-07-01 18:30:00,잠실,3,2,N,두산,LG
2002-07-01 18:30:00,문학,9,4,N,SK,KIA
2002-07-01 18:30:00,대전,7,6,N,한화,롯데
2002-07-11 18:20:00,수원,6,4,N,현대,삼성
2002-07-11 18:30:00,잠실,3,2,N,두산,LG
2002-07-11 18:30:00,문학,5,6,N,SK,KIA
2002-07-11 18:30:00,대전,3,0,N,한화,롯데
2002-07-12 18:30:00,무등,1,5,N,KIA,두산
2002-07-13 18:20:00,시민,9,4,N,삼성,SK
2002-07-13 18:30:00,잠실,2,3,N,LG,한화
2002-07-14 15:00:00,사직,4,8,N,롯데,현대
2002-07-14 18:30:00,사직,3,5,N,롯데,현대
2002-07-14 18:30:00,시민,9,2,N,삼성,SK
2002-07-02 18:30:00,잠실,3,4,N,두산,삼성
2002-07-02 18:30:00,문학,9,4,N,SK,LG
2002-07-02 18:30:00,사직,2,4,N,롯데,한화
2002-07-21 18:30:00,무등,5,0,N,KIA,현대
2002-07-21 18:30:00,잠실,4,9,N,두산,삼성
2002-07-21 18:30:00,문학,0,1,N,SK,LG
2002-07-23 18:30:00,시민,8,3,N,삼성,현대
2002-07-23 18:30:00,사직,1,3,N,롯데,LG
2002-07-23 18:30:00,대전,3,1,N,한화,KIA
2002-07-24 18:30:00,시민,2,4,N,삼성,현대
2002-07-24 18:30:00,잠실,4,7,N,두산,SK
2002-07-24 18:30:00,사직,3,6,N,롯데,LG
2002-07-24 18:30:00,대전,0,9,N,한화,KIA
2002-07-25 18:30:00,시민,3,1,N,삼성,현대
2002-07-25 18:30:00,잠실,2,6,N,두산,SK
2002-07-25 18:30:00,사직,4,10,N,롯데,LG
2002-07-25 18:30:00,대전,5,2,N,한화,KIA
2002-07-26 18:20:00,시민,5,1,N,삼성,두산
2002-07-26 18:30:00,잠실,2,5,N,LG,KIA
2002-07-26 18:30:00,문학,1,6,N,SK,롯데
2002-07-26 18:30:00,수원,6,4,N,현대,한화
2002-07-27 18:20:00,수원,12,3,N,현대,한화
2002-07-27 18:30:00,시민,4,2,N,삼성,두산
2002-07-27 18:30:00,잠실,5,8,N,LG,KIA
2002-07-27 18:30:00,문학,7,1,N,SK,롯데
2002-07-28 18:30:00,시민,3,2,N,삼성,두산
2002-07-28 18:30:00,잠실,4,3,N,LG,KIA
2002-07-28 18:30:00,문학,9,3,N,SK,롯데
2002-07-28 18:30:00,수원,10,3,N,현대,한화
2002-07-03 18:30:00,무등,1,0,N,KIA,롯데
2002-07-03 18:30:00,잠실,7,4,N,LG,두산
2002-07-03 18:30:00,수원,9,5,N,현대,SK
2002-07-03 18:30:00,대전,5,3,N,한화,삼성
2002-07-31 18:30:00,무등,1,7,N,KIA,롯데
2002-07-31 18:30:00,잠실,7,0,N,LG,두산
2002-07-31 18:30:00,수원,0,6,N,현대,SK
2002-07-31 18:30:00,대전,0,4,N,한화,삼성
2002-08-01 18:30:00,시민,5,5,N,삼성,현대
2002-08-01 18:30:00,무등,1,3,N,KIA,SK
2002-08-01 18:30:00,잠실,8,4,N,두산,한화
2002-08-01 18:30:00,사직,2,0,N,롯데,LG
2002-08-02 18:30:00,시민,5,7,N,삼성,현대
2002-08-02 18:30:00,무등,7,2,N,KIA,SK
2002-08-02 18:30:00,잠실,4,5,N,두산,한화
2002-08-02 18:30:00,사직,1,9,N,롯데,LG
2002-08-03 18:20:00,수원,3,2,N,현대,KIA
2002-08-03 18:30:00,잠실,7,4,N,LG,삼성
2002-08-03 18:30:00,사직,4,3,N,롯데,두산
2002-08-03 18:30:00,대전,11,1,N,한화,SK
2002-08-04 18:20:00,사직,1,6,N,롯데,두산
2002-08-04 18:20:00,대전,3,4,N,한화,SK
2002-08-04 18:30:00,잠실,3,3,N,LG,삼성
2002-08-08 18:30:00,잠실,7,2,N,LG,현대
2002-08-08 18:30:00,문학,2,5,N,SK,두산
2002-08-09 18:30:00,무등,3,8,N,KIA,LG
2002-08-09 18:30:00,잠실,1,11,N,두산,삼성
2002-08-11 18:30:00,잠실,2,5,N,두산,삼성
2002-08-11 18:30:00,문학,4,6,N,SK,한화
2002-08-13 18:30:00,잠실,5,4,N,LG,SK
2002-08-13 18:30:00,수원,2,1,N,현대,두산
2002-08-14 18:20:00,수원,17,3,N,현대,두산
2002-08-14 18:30:00,잠실,4,1,N,LG,SK
2002-08-15 18:30:00,잠실,8,6,N,두산,KIA
2002-08-15 18:30:00,문학,10,7,N,SK,롯데
2002-08-15 18:30:00,대전,3,2,N,한화,LG
2002-08-16 18:20:00,잠실,7,2,N,두산,KIA
2002-08-16 18:30:00,문학,7,4,N,SK,롯데
2002-08-16 18:30:00,대전,1,2,N,한화,LG
2002-08-17 18:30:00,무등,2,1,N,KIA,SK
2002-08-17 18:30:00,수원,0,3,N,현대,LG
2002-08-18 18:20:00,무등,7,5,N,KIA,SK
2002-08-18 18:30:00,대전,1,9,N,한화,삼성
2002-08-02 18:30:00,시민,2,4,N,삼성,KIA
2002-08-02 18:30:00,잠실,5,7,N,두산,현대
2002-08-02 18:30:00,문학,5,9,N,SK,LG
2002-08-02 18:30:00,사직,1,5,N,롯데,한화
2002-08-21 18:20:00,사직,1,6,N,롯데,한화
2002-08-21 18:30:00,시민,7,4,N,삼성,KIA
2002-08-21 18:30:00,잠실,5,2,N,두산,현대
2002-08-21 18:30:00,문학,7,1,N,SK,LG
2002-08-22 18:20:00,사직,1,0,N,롯데,삼성
2002-08-23 14:50:00,수원,5,9,N,현대,KIA
2002-08-23 15:00:00,잠실,2,10,N,LG,두산
2002-08-23 15:00:00,대전,3,9,N,한화,SK
2002-08-23 18:00:00,수원,2,0,N,현대,KIA
2002-08-23 18:20:00,사직,0,11,N,롯데,삼성
2002-08-23 18:20:00,대전,7,4,N,한화,SK
2002-08-23 18:30:00,잠실,1,4,N,LG,두산
2002-08-24 18:30:00,시민,9,7,N,삼성,한화
2002-08-24 18:30:00,잠실,9,11,N,LG,KIA
2002-08-24 18:30:00,문학,3,2,N,SK,두산
2002-08-24 18:30:00,수원,5,3,N,현대,롯데
2002-08-25 18:30:00,시민,7,0,N,삼성,한화
2002-08-25 18:30:00,잠실,4,1,N,LG,KIA
2002-08-25 18:30:00,문학,2,4,N,SK,두산
2002-08-25 18:30:00,수원,5,6,N,현대,롯데
2002-08-27 18:20:00,사직,0,8,N,롯데,SK
2002-08-27 18:30:00,무등,3,2,N,KIA,한화
2002-08-27 18:30:00,시민,4,4,N,삼성,LG
2002-08-28 14:50:00,잠실,2,5,N,두산,현대
2002-08-28 18:20:00,사직,1,2,N,롯데,SK
2002-08-28 18:30:00,무등,2,13,N,KIA,한화
2002-08-28 18:30:00,시민,1,2,N,삼성,LG
2002-08-28 18:40:00,잠실,7,9,N,두산,현대
2002-08-29 18:20:00,무등,1,4,N,KIA,한화
2002-08-29 18:30:00,시민,5,4,N,삼성,LG
2002-08-29 18:30:00,잠실,1,6,N,두산,현대
2002-08-29 18:30:00,사직,3,5,N,롯데,SK
2002-08-03 18:20:00,수원,10,9,N,현대,SK
2002-08-03 18:30:00,잠실,3,1,N,LG,롯데
2002-08-03 18:30:00,대전,7,2,N,한화,두산
2002-09-01 14:00:00,잠실,10,7,N,LG,롯데
2002-09-01 17:00:00,수원,8,7,N,현대,SK
2002-09-01 17:00:00,대전,3,4,N,한화,두산
2002-09-01 17:50:00,잠실,13,5,N,LG,롯데
2002-09-02 18:20:00,수원,3,1,N,현대,SK
2002-09-02 18:30:00,무등,6,2,N,KIA,삼성
2002-09-02 18:30:00,대전,7,5,N,한화,두산
2002-09-03 18:20:00,문학,6,2,N,SK,삼성
